Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AirNFTs USD,AIRT-USD,2021-07-15,0.6846709847450256,0.749098002910614,0.1545850038528442,0.1998929977416992,0.1998929977416992,210258
AirNFTs USD,AIRT-USD,2021-07-16,0.1998219937086105,0.4235340058803558,0.1269399970769882,0.1953379958868026,0.1953379958868026,255244
AirNFTs USD,AIRT-USD,2021-07-17,0.1952939927577972,0.3289270102977752,0.117196001112461,0.234727993607521,0.234727993607521,82430
AirNFTs USD,AIRT-USD,2021-07-18,0.2342109978199005,0.4272499978542328,0.0906059965491294,0.1620550006628036,0.1620550006628036,101009
AirNFTs USD,AIRT-USD,2021-07-19,0.1621470004320144,0.1902710050344467,0.1187390014529228,0.150404006242752,0.150404006242752,83532
AirNFTs USD,AIRT-USD,2021-07-20,0.1503549963235855,0.1592079997062683,0.0819690003991127,0.0906319990754127,0.0906319990754127,38251
AirNFTs USD,AIRT-USD,2021-07-21,0.0906030014157295,0.1329150050878524,0.0892739966511726,0.1105249971151351,0.1105249971151351,39835
AirNFTs USD,AIRT-USD,2021-07-22,0.1104530021548271,0.1338520050048828,0.0897909998893737,0.1093090027570724,0.1093090027570724,27388
AirNFTs USD,AIRT-USD,2021-07-23,0.1092619970440864,0.1264490038156509,0.085047997534275,0.1083989962935447,0.1083989962935447,19501
AirNFTs USD,AIRT-USD,2021-07-24,0.1085999980568885,0.2001249939203262,0.0994670018553733,0.1291349977254867,0.1291349977254867,28691
AirNFTs USD,AIRT-USD,2021-07-25,0.1291050016880035,0.2247370034456253,0.1218840032815933,0.1368799954652786,0.1368799954652786,35193
AirNFTs USD,AIRT-USD,2021-07-26,0.1371970027685165,0.1730899959802627,0.1161189973354339,0.1376409977674484,0.1376409977674484,26256
AirNFTs USD,AIRT-USD,2021-07-27,0.1375830024480819,0.1540150046348571,0.1147560030221939,0.1362719982862472,0.1362719982862472,18852
AirNFTs USD,AIRT-USD,2021-07-28,0.1366840004920959,0.1832630038261413,0.1302970051765442,0.1648609936237335,0.1648609936237335,17683
AirNFTs USD,AIRT-USD,2021-07-29,0.1651500016450882,0.1651500016450882,0.1030379980802536,0.1425680071115493,0.1425680071115493,20945
AirNFTs USD,AIRT-USD,2021-07-30,0.1425610035657882,0.1427280008792877,0.0748019963502883,0.1129179969429969,0.1129179969429969,17019
AirNFTs USD,AIRT-USD,2021-07-31,0.1130229979753494,0.133895993232727,0.0619370006024837,0.0999559983611106,0.0999559983611106,18915
AirNFTs USD,AIRT-USD,2021-08-01,0.0999810025095939,0.1121649965643882,0.0773160010576248,0.0884080007672309,0.0884080007672309,16878
AirNFTs USD,AIRT-USD,2021-08-02,0.088407002389431,0.1109990030527114,0.0782049968838691,0.09128899872303,0.09128899872303,10501
AirNFTs USD,AIRT-USD,2021-08-03,0.0912370011210441,0.1084790006279945,0.0778499990701675,0.0972929969429969,0.0972929969429969,7080
AirNFTs USD,AIRT-USD,2021-08-04,0.0972710028290748,0.1633719950914383,0.0873659998178482,0.0987590029835701,0.0987590029835701,8332
AirNFTs USD,AIRT-USD,2021-08-05,0.0987659990787506,0.1128420010209083,0.0737819969654083,0.0891069993376731,0.0891069993376731,10414
AirNFTs USD,AIRT-USD,2021-08-06,0.0890410020947456,0.0923300012946128,0.0614349991083145,0.0704099982976913,0.0704099982976913,11747
AirNFTs USD,AIRT-USD,2021-08-07,0.0704720020294189,0.1032909974455833,0.0634569972753524,0.0715240016579628,0.0715240016579628,11677
AirNFTs USD,AIRT-USD,2021-08-08,0.0714320018887519,0.0909140035510063,0.067962996661663,0.0714109987020492,0.0714109987020492,7077
AirNFTs USD,AIRT-USD,2021-08-09,0.0713540017604827,0.0892269983887672,0.0652270019054412,0.0759110003709793,0.0759110003709793,4251
AirNFTs USD,AIRT-USD,2021-08-10,0.0758690014481544,0.087906002998352,0.0626500025391578,0.0750899985432624,0.0750899985432624,6803
AirNFTs USD,AIRT-USD,2021-08-11,0.0750669986009597,0.087957002222538,0.0547990016639232,0.0620260015130043,0.0620260015130043,12771
AirNFTs USD,AIRT-USD,2021-08-12,0.0620330013334751,0.0714469999074935,0.0498649999499321,0.0569140017032623,0.0569140017032623,17004
AirNFTs USD,AIRT-USD,2021-08-13,0.0569429993629455,0.0709839984774589,0.0541770011186599,0.0654980018734932,0.0654980018734932,14640
AirNFTs USD,AIRT-USD,2021-08-14,0.0656590014696121,0.0795160010457038,0.0517180003225803,0.0601259991526603,0.0601259991526603,11626
AirNFTs USD,AIRT-USD,2021-08-15,0.0600599981844425,0.0799290016293525,0.0503569990396499,0.0621009990572929,0.0621009990572929,11791
AirNFTs USD,AIRT-USD,2021-08-16,0.0622380003333091,0.0699279978871345,0.0515340007841587,0.0607150010764598,0.0607150010764598,10225
AirNFTs USD,AIRT-USD,2021-08-17,0.0606949999928474,0.0976750031113624,0.0512939989566803,0.0587829984724521,0.0587829984724521,15665
AirNFTs USD,AIRT-USD,2021-08-18,0.0588449984788894,0.0675889998674392,0.0486069992184639,0.0605559982359409,0.0605559982359409,17894
AirNFTs USD,AIRT-USD,2021-08-19,0.0604359991848468,0.1058280020952224,0.0509769991040229,0.0695080012083053,0.0695080012083053,30035
AirNFTs USD,AIRT-USD,2021-08-20,0.0695030018687248,0.0903429985046386,0.0564710013568401,0.0683429986238479,0.0683429986238479,34832
AirNFTs USD,AIRT-USD,2021-08-21,0.068412996828556,0.1077169999480247,0.0623099990189075,0.0813700035214424,0.0813700035214424,30848
AirNFTs USD,AIRT-USD,2021-08-22,0.0813530012965202,0.0966769978404045,0.0671849995851516,0.07846699655056,0.07846699655056,30798
AirNFTs USD,AIRT-USD,2021-08-23,0.0784950032830238,0.9586629867553712,0.0697060003876686,0.0972300022840499,0.0972300022840499,49402
AirNFTs USD,AIRT-USD,2021-08-24,0.0972089990973472,0.1584410071372985,0.0865280032157898,0.1206109970808029,0.1206109970808029,69373
AirNFTs USD,AIRT-USD,2021-08-25,0.1199119985103607,0.1748349964618683,0.1001640036702156,0.1309259980916977,0.1309259980916977,80935
AirNFTs USD,AIRT-USD,2021-08-26,0.1309259980916977,0.1557379961013794,0.0888750031590461,0.1086380034685134,0.1086380034685134,63626
AirNFTs USD,AIRT-USD,2021-08-27,0.1085169985890388,0.1220479980111122,0.0930109992623329,0.1105860024690628,0.1105860024690628,30918
AirNFTs USD,AIRT-USD,2021-08-28,0.1106360033154487,0.1355170011520385,0.0882610008120536,0.101792000234127,0.101792000234127,20032
AirNFTs USD,AIRT-USD,2021-08-29,0.101792000234127,0.1134049966931343,0.0765969976782798,0.0904200002551078,0.0904200002551078,16450
AirNFTs USD,AIRT-USD,2021-08-30,0.0901760011911392,0.1101280003786087,0.0597749985754489,0.0855770036578178,0.0855770036578178,17924
AirNFTs USD,AIRT-USD,2021-08-31,0.0855280011892318,0.107802003622055,0.0716800019145011,0.0789180025458335,0.0789180025458335,15763
AirNFTs USD,AIRT-USD,2021-09-01,0.0789059996604919,0.0930389985442161,0.0606359988451004,0.0814480036497116,0.0814480036497116,12988
AirNFTs USD,AIRT-USD,2021-09-02,0.0815230011940002,0.0885820016264915,0.0625550001859664,0.0801159963011741,0.0801159963011741,12868
AirNFTs USD,AIRT-USD,2021-09-03,0.0800990015268325,0.0906900018453598,0.0682519972324371,0.0748160034418106,0.0748160034418106,13405
AirNFTs USD,AIRT-USD,2021-09-04,0.075044997036457,0.1316580027341842,0.0723859965801239,0.0913330018520355,0.0913330018520355,17625
AirNFTs USD,AIRT-USD,2021-09-05,0.0913249999284744,0.118597000837326,0.0777039974927902,0.1017559990286827,0.1017559990286827,22250
AirNFTs USD,AIRT-USD,2021-09-06,0.1017810031771659,0.1300089955329895,0.0517680011689662,0.0947809964418411,0.0947809964418411,27270
AirNFTs USD,AIRT-USD,2021-09-07,0.094820000231266,0.1046240031719207,0.0581989996135234,0.0823410004377365,0.0823410004377365,22290
AirNFTs USD,AIRT-USD,2021-09-08,0.0823770016431808,0.0900619998574256,0.0695730000734329,0.0785159990191459,0.0785159990191459,11350
AirNFTs USD,AIRT-USD,2021-09-09,0.0818630009889602,0.0978669971227645,0.0756860002875328,0.0797140002250671,0.0797140002250671,6899
AirNFTs USD,AIRT-USD,2021-09-10,0.0796990022063255,0.0954239964485168,0.0702690035104751,0.0797569975256919,0.0797569975256919,8499
