Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
.Alpha USD,ALPHA18841-USD,2022-03-17,170.57725524902344,179.96905517578125,169.1690673828125,174.45330810546875,174.45330810546875,8536
.Alpha USD,ALPHA18841-USD,2022-03-18,174.45330810546875,178.28997802734375,156.6533966064453,157.0917205810547,157.0917205810547,12569
.Alpha USD,ALPHA18841-USD,2022-03-19,157.0918731689453,158.61488342285156,155.01007080078125,156.57850646972656,156.57850646972656,1047
.Alpha USD,ALPHA18841-USD,2022-03-20,156.57861328125,157.1514892578125,148.62147521972656,149.75540161132812,149.75540161132812,1186
.Alpha USD,ALPHA18841-USD,2022-03-21,149.75540161132812,156.12432861328125,148.71163940429688,152.50083923339844,152.50083923339844,1414
.Alpha USD,ALPHA18841-USD,2022-03-22,152.5007781982422,156.4871368408203,137.2421875,154.08306884765625,154.08306884765625,15990
.Alpha USD,ALPHA18841-USD,2022-03-23,154.08290100097656,157.19105529785156,146.44847106933594,148.38882446289062,148.38882446289062,4499
.Alpha USD,ALPHA18841-USD,2022-03-24,148.38845825195312,152.81919860839844,147.6611785888672,151.36912536621094,151.36912536621094,619
.Alpha USD,ALPHA18841-USD,2022-03-25,151.36941528320312,161.3271026611328,151.07427978515625,156.02792358398438,156.02792358398438,4196
.Alpha USD,ALPHA18841-USD,2022-03-26,156.0281219482422,157.84085083007812,151.61166381835938,151.91665649414062,151.91665649414062,3148
.Alpha USD,ALPHA18841-USD,2022-03-27,151.9164276123047,157.04527282714844,150.47119140625,157.0203399658203,157.0203399658203,1086
.Alpha USD,ALPHA18841-USD,2022-03-28,157.0211639404297,162.9215850830078,156.74752807617188,158.09332275390625,158.09332275390625,744
.Alpha USD,ALPHA18841-USD,2022-03-29,158.09251403808594,163.57984924316406,158.09251403808594,159.97366333007812,159.97366333007812,726
.Alpha USD,ALPHA18841-USD,2022-03-30,159.9737091064453,160.2576904296875,139.34190368652344,139.5384521484375,139.5384521484375,11021
.Alpha USD,ALPHA18841-USD,2022-03-31,139.53868103027344,143.17198181152344,136.2633819580078,136.43936157226562,136.43936157226562,4076
.Alpha USD,ALPHA18841-USD,2022-04-01,136.4425506591797,171.69761657714844,136.42108154296875,164.13270568847656,164.13270568847656,49241
