Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
AC Milan Fan Token USD,ACM8538-USD,2021-02-23,6.434881210327148,7.215720176696777,4.278654098510742,5.944447994232178,5.944447994232178,0
AC Milan Fan Token USD,ACM8538-USD,2021-02-24,5.936039924621582,24.811479568481445,5.487043857574463,18.38566017150879,18.38566017150879,202569267
AC Milan Fan Token USD,ACM8538-USD,2021-02-25,17.907386779785156,21.777692794799805,14.779701232910156,14.827024459838867,14.827024459838867,103583152
AC Milan Fan Token USD,ACM8538-USD,2021-02-26,14.754594802856444,16.035860061645508,11.895095825195312,12.321578979492188,12.321578979492188,17046412
AC Milan Fan Token USD,ACM8538-USD,2021-02-27,12.336159706115724,14.357584953308104,12.148838996887209,12.433650016784668,12.433650016784668,10146625
AC Milan Fan Token USD,ACM8538-USD,2021-02-28,12.487359046936035,12.699390411376951,9.928423881530762,10.877662658691406,10.877662658691406,13209309
AC Milan Fan Token USD,ACM8538-USD,2021-03-01,10.899494171142578,14.103020668029783,10.899494171142578,13.505049705505373,13.505049705505373,35280486
AC Milan Fan Token USD,ACM8538-USD,2021-03-02,13.68163776397705,14.381312370300291,11.749056816101074,12.103680610656738,12.103680610656738,14183812
AC Milan Fan Token USD,ACM8538-USD,2021-03-03,12.10644817352295,13.150633811950684,11.945740699768066,12.204350471496582,12.204350471496582,9136039
AC Milan Fan Token USD,ACM8538-USD,2021-03-04,12.20375919342041,12.564042091369627,10.60591983795166,10.933547019958496,10.933547019958496,5855100
AC Milan Fan Token USD,ACM8538-USD,2021-03-05,10.933205604553224,10.970251083374023,10.175801277160645,10.562836647033691,10.562836647033691,3468101
AC Milan Fan Token USD,ACM8538-USD,2021-03-06,10.528736114501951,11.76157569885254,10.442160606384276,10.721572875976562,10.721572875976562,6190666
AC Milan Fan Token USD,ACM8538-USD,2021-03-07,10.64869499206543,11.232075691223145,10.606840133666992,10.835569381713867,10.835569381713867,4728248
AC Milan Fan Token USD,ACM8538-USD,2021-03-08,10.844100952148438,11.011549949645996,9.581113815307615,10.4672269821167,10.4672269821167,4006642
AC Milan Fan Token USD,ACM8538-USD,2021-03-09,10.457056045532228,12.40483570098877,10.233366012573242,11.009239196777344,11.009239196777344,12513364
AC Milan Fan Token USD,ACM8538-USD,2021-03-10,11.012019157409668,16.770462036132812,10.682332038879396,12.799344062805176,12.799344062805176,46249920
AC Milan Fan Token USD,ACM8538-USD,2021-03-11,12.820667266845703,15.25380802154541,11.72422218322754,12.886556625366213,12.886556625366213,45581575
AC Milan Fan Token USD,ACM8538-USD,2021-03-12,12.8898286819458,13.73854160308838,11.991890907287598,13.032651901245115,13.032651901245115,19584866
AC Milan Fan Token USD,ACM8538-USD,2021-03-13,13.023560523986816,17.672414779663086,12.870993614196776,14.928818702697754,14.928818702697754,32198901
AC Milan Fan Token USD,ACM8538-USD,2021-03-14,14.974757194519045,15.148521423339844,13.779810905456545,13.849198341369627,13.849198341369627,10948486
AC Milan Fan Token USD,ACM8538-USD,2021-03-15,13.784804344177246,13.837315559387209,12.271671295166016,12.909058570861816,12.909058570861816,9732003
AC Milan Fan Token USD,ACM8538-USD,2021-03-16,12.910635948181152,13.693657875061035,11.979083061218262,12.89567756652832,12.89567756652832,6695035
AC Milan Fan Token USD,ACM8538-USD,2021-03-17,12.915148735046388,13.693964958190918,12.485508918762209,12.916119575500488,12.916119575500488,5931726
AC Milan Fan Token USD,ACM8538-USD,2021-03-18,12.918230056762695,14.355599403381348,12.823274612426758,13.073267936706545,13.073267936706545,7729249
AC Milan Fan Token USD,ACM8538-USD,2021-03-19,13.050715446472168,13.528139114379885,12.89796543121338,13.220255851745604,13.220255851745604,5136758
AC Milan Fan Token USD,ACM8538-USD,2021-03-20,13.219701766967772,13.350789070129396,12.120433807373049,12.205949783325195,12.205949783325195,7266747
AC Milan Fan Token USD,ACM8538-USD,2021-03-21,12.204474449157717,13.061344146728516,11.36322784423828,11.586902618408203,11.586902618408203,7233842
AC Milan Fan Token USD,ACM8538-USD,2021-03-22,11.624761581420898,11.916707038879396,11.109736442565918,11.791461944580078,11.791461944580078,4073603
AC Milan Fan Token USD,ACM8538-USD,2021-03-23,11.765623092651367,11.951108932495115,10.886857986450195,11.011436462402344,11.011436462402344,4117823
AC Milan Fan Token USD,ACM8538-USD,2021-03-24,11.013898849487305,11.741251945495604,10.706238746643066,10.779812812805176,10.779812812805176,5359813
AC Milan Fan Token USD,ACM8538-USD,2021-03-25,10.791051864624023,11.583370208740234,9.920611381530762,10.945900917053224,10.945900917053224,6309886
AC Milan Fan Token USD,ACM8538-USD,2021-03-26,10.932695388793944,11.963683128356934,10.924362182617188,11.323596000671388,11.323596000671388,5868901
AC Milan Fan Token USD,ACM8538-USD,2021-03-27,11.320446014404297,11.764203071594238,11.036124229431152,11.238243103027344,11.238243103027344,3157338
AC Milan Fan Token USD,ACM8538-USD,2021-03-28,11.24417495727539,11.589411735534668,11.074013710021973,11.167827606201172,11.167827606201172,2476248
AC Milan Fan Token USD,ACM8538-USD,2021-03-29,11.180622100830078,11.645278930664062,11.040093421936035,11.369026184082031,11.369026184082031,2985655
AC Milan Fan Token USD,ACM8538-USD,2021-03-30,11.367679595947266,11.481036186218262,11.1143217086792,11.229476928710938,11.229476928710938,3489487
