Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Adonis USD,ADON-USD,2021-11-12,0.0,0.0,0.0,0.0,0.0,381774
Adonis USD,ADON-USD,2021-11-13,0.0,0.0,0.0,0.0,0.0,102356
Adonis USD,ADON-USD,2021-11-14,0.0,0.0,0.0,0.0,0.0,39566
Adonis USD,ADON-USD,2022-07-23,0.0,0.0,0.0,0.0,0.0,60302
Adonis USD,ADON-USD,2022-07-24,0.0,0.0,0.0,0.0,0.0,45895
Adonis USD,ADON-USD,2022-07-25,0.0,0.0,0.0,0.0,0.0,45509
Adonis USD,ADON-USD,2022-07-26,0.0,0.0,0.0,0.0,0.0,40823
Adonis USD,ADON-USD,2022-07-27,0.0,0.0,0.0,0.0,0.0,30501
Adonis USD,ADON-USD,2022-07-28,0.0,0.0,0.0,0.0,0.0,12457
Adonis USD,ADON-USD,2022-08-23,0.0,1.0798419713974,0.0,0.8575279712677002,0.8575279712677002,3485
Adonis USD,ADON-USD,2022-08-24,0.8575400114059448,1.3017489910125732,0.8574249744415283,1.301671028137207,1.301671028137207,3949
Adonis USD,ADON-USD,2022-08-25,1.3016819953918457,1.4823219776153564,0.9227880239486694,1.0195120573043823,1.0195120573043823,5265
Adonis USD,ADON-USD,2022-08-26,1.0195610523223877,1.2077020406723022,1.0092099905014038,1.157562017440796,1.157562017440796,1664
Adonis USD,ADON-USD,2022-08-27,1.1575360298156738,1.298727035522461,0.9766370058059692,1.0362030267715454,1.0362030267715454,2733
Adonis USD,ADON-USD,2022-08-28,1.0361549854278564,1.1521079540252686,0.9029309749603271,1.0322480201721191,1.0322480201721191,7151
Adonis USD,ADON-USD,2022-08-29,1.0319780111312866,1.1088919639587402,0.8921999931335449,0.8928629755973816,0.8928629755973816,4764
Adonis USD,ADON-USD,2022-08-30,0.8928009867668152,1.1232399940490725,0.8634909987449646,0.9891170263290404,0.9891170263290404,3263
Adonis USD,ADON-USD,2022-08-31,0.9892979860305786,1.2279160022735596,0.9857419729232788,1.0928510427474976,1.0928510427474976,4556
Adonis USD,ADON-USD,2022-09-01,1.0928460359573364,1.504670023918152,0.9263039827346802,0.9266350269317628,0.9266350269317628,8303
Adonis USD,ADON-USD,2022-09-02,0.9265779852867126,1.065181016921997,0.8573660254478455,0.9552080035209656,0.9552080035209656,4800
Adonis USD,ADON-USD,2022-09-03,0.9551690220832824,1.0592180490493774,0.7531660199165344,0.9212660193443298,0.9212660193443298,3514
Adonis USD,ADON-USD,2022-09-04,0.9212890267372132,1.1990289688110352,0.921072006225586,1.0645159482955933,1.0645159482955933,2317
Adonis USD,ADON-USD,2022-09-05,1.0645209550857544,1.1080299615859983,0.8056179881095886,1.107180953025818,1.107180953025818,2981
Adonis USD,ADON-USD,2022-09-06,1.1071840524673462,1.1078399419784546,0.885125994682312,1.0236059427261353,1.0236059427261353,2995
Adonis USD,ADON-USD,2022-09-07,1.0235559940338137,1.4377249479293823,0.8360919952392578,1.437121033668518,1.437121033668518,3806
Adonis USD,ADON-USD,2022-09-08,1.4370629787445068,1.4389439821243286,0.8922340273857117,0.9569399952888488,0.9569399952888488,1919
Adonis USD,ADON-USD,2022-09-09,0.9571670293807985,1.061445951461792,0.9324759840965272,1.0551509857177734,1.0551509857177734,2325
Adonis USD,ADON-USD,2022-09-10,1.055114984512329,1.206065058708191,0.9017339944839478,1.034837007522583,1.034837007522583,3097
Adonis USD,ADON-USD,2022-09-11,1.0347720384597778,1.0578420162200928,0.9004219770431519,1.057286024093628,1.057286024093628,1245
Adonis USD,ADON-USD,2022-09-12,1.05731999874115,1.0903539657592771,0.8930469751358032,0.958200991153717,0.958200991153717,1433
Adonis USD,ADON-USD,2022-09-13,0.9581969976425172,0.958424985408783,0.0,0.9242870211601256,0.9242870211601256,1535
