Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-16,9.952842712402344,13.626946449279783,9.706985473632812,13.491931915283203,13.491931915283203,31134
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-17,13.490378379821776,14.463394165039062,11.19346523284912,11.299013137817385,11.299013137817385,28460
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-18,11.29731273651123,11.493367195129396,10.765912055969238,11.241226196289062,11.241226196289062,14093
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-19,11.241570472717283,11.42998504638672,11.156250953674316,11.360825538635254,11.360825538635254,3902
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-20,11.371275901794434,11.703047752380373,11.001709938049316,11.47314739227295,11.47314739227295,7055
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-21,11.477879524230955,11.546841621398926,6.023628234863281,7.088422775268555,7.088422775268555,22613
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-22,7.087987899780273,7.165703773498535,5.709617137908936,5.72765588760376,5.72765588760376,12293
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-23,5.7241740226745605,5.744450092315674,5.397561073303223,5.512112140655518,5.512112140655518,4471
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-24,5.512132167816162,7.157614231109619,5.402248859405518,6.8933610916137695,6.8933610916137695,11160
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-25,6.893549919128418,7.410386085510254,5.995989799499512,6.518290042877197,6.518290042877197,19505
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-26,6.514725208282471,6.950115203857422,6.297618865966797,6.826303958892822,6.826303958892822,7653
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-27,6.823922157287598,7.902784824371338,6.3278422355651855,7.773206233978271,7.773206233978271,10413
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-28,7.767624855041504,8.019391059875488,7.375891208648682,7.690638065338135,7.690638065338135,16860
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-29,7.690865039825439,7.745699882507324,7.079139232635498,7.215496063232422,7.215496063232422,9060
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-30,7.212992191314697,7.460402011871338,7.1250481605529785,7.396027088165283,7.396027088165283,6189
PolyAlpha Finance USD,ALPHA12179-USD,2021-10-31,7.393194198608398,7.456972122192383,6.768095016479492,7.292398929595947,7.292398929595947,7246
PolyAlpha Finance USD,ALPHA12179-USD,2021-11-01,7.289854049682617,7.289854049682617,6.611066818237305,7.087139129638672,7.087139129638672,10321
