Name,Symbol,Date,Open,High,Low,Close,Adj Close,Volume
Alpha Kongs Club USD,AKC-USD,2022-04-24,3.0612568855285645,3.269836902618408,3.016563892364502,3.0943970680236816,3.0943970680236816,258662
Alpha Kongs Club USD,AKC-USD,2022-04-25,3.094388961791992,3.0972609519958496,2.6593708992004395,3.031177043914795,3.031177043914795,212934
Alpha Kongs Club USD,AKC-USD,2022-04-26,3.0311429500579834,3.0383400917053223,2.42547607421875,2.429383993148804,2.429383993148804,197168
Alpha Kongs Club USD,AKC-USD,2022-04-27,2.429374933242798,2.445605993270874,2.215569972991944,2.3115150928497314,2.3115150928497314,211863
Alpha Kongs Club USD,AKC-USD,2022-04-28,2.31152606010437,2.5711770057678223,2.2172889709472656,2.569509983062744,2.569509983062744,212274
Alpha Kongs Club USD,AKC-USD,2022-04-29,2.569498062133789,2.5924150943756104,2.268441915512085,2.4171741008758545,2.4171741008758545,207692
Alpha Kongs Club USD,AKC-USD,2022-04-30,2.4171741008758545,2.4171741008758545,1.9682940244674685,1.978782057762146,1.978782057762146,238195
Alpha Kongs Club USD,AKC-USD,2022-05-01,1.978790044784546,2.0052731037139893,1.7880330085754397,1.8111399412155151,1.8111399412155151,138822
Alpha Kongs Club USD,AKC-USD,2022-05-02,1.8111380338668823,1.8215570449829104,1.5367929935455322,1.6181269884109497,1.6181269884109497,154452
Alpha Kongs Club USD,AKC-USD,2022-05-03,1.618127942085266,1.6304850578308103,1.4778709411621094,1.4801369905471802,1.4801369905471802,134014
Alpha Kongs Club USD,AKC-USD,2022-05-04,1.4801349639892578,1.5298709869384766,1.380259990692139,1.51426899433136,1.51426899433136,216436
Alpha Kongs Club USD,AKC-USD,2022-05-05,1.514266014099121,1.514266014099121,1.295156955718994,1.303542971611023,1.303542971611023,129858
Alpha Kongs Club USD,AKC-USD,2022-05-06,1.3035470247268677,1.3035470247268677,1.1691969633102417,1.1719789505004885,1.1719789505004885,107617
Alpha Kongs Club USD,AKC-USD,2022-05-07,1.1719789505004885,1.1719789505004885,1.042891025543213,1.0613930225372314,1.0613930225372314,86807
Alpha Kongs Club USD,AKC-USD,2022-05-08,1.0613919496536257,1.065505027770996,0.9424999952316284,0.94411700963974,0.94411700963974,140367
Alpha Kongs Club USD,AKC-USD,2022-05-09,0.9441159963607788,0.946366012096405,0.8395370244979858,0.8475220203399658,0.8475220203399658,83212
Alpha Kongs Club USD,AKC-USD,2022-05-10,0.8475210070610046,0.9397640228271484,0.8305410146713257,0.8632879853248596,0.8632879853248596,131040
Alpha Kongs Club USD,AKC-USD,2022-05-11,0.863286018371582,0.88435298204422,0.7393659949302673,0.7756900191307068,0.7756900191307068,39592
Alpha Kongs Club USD,AKC-USD,2022-05-12,0.7756959795951843,0.8096950054168701,0.658079981803894,0.7312390208244324,0.7312390208244324,38238
Alpha Kongs Club USD,AKC-USD,2022-05-13,0.7312089800834656,0.801950991153717,0.6544119715690613,0.6544119715690613,0.6544119715690613,106418
Alpha Kongs Club USD,AKC-USD,2022-05-14,0.6544029712677002,0.6662269830703735,0.5506119728088379,0.5569429993629456,0.5569429993629456,93042
Alpha Kongs Club USD,AKC-USD,2022-05-15,0.5569409728050232,0.5614500045776367,0.527990996837616,0.5557289719581604,0.5557289719581604,78594
Alpha Kongs Club USD,AKC-USD,2022-05-16,0.555724024772644,0.555724024772644,0.474914014339447,0.4752210080623626,0.4752210080623626,69518
Alpha Kongs Club USD,AKC-USD,2022-05-17,0.4752199947834015,0.4813010096549988,0.447746992111206,0.4577549993991852,0.4577549993991852,41850
Alpha Kongs Club USD,AKC-USD,2022-05-18,0.4577380120754242,0.4595130085945129,0.3791140019893646,0.3791429996490478,0.3791429996490478,51617
Alpha Kongs Club USD,AKC-USD,2022-05-19,0.3791419863700866,0.3946520090103149,0.3722319900989532,0.3870840072631836,0.3870840072631836,45985
Alpha Kongs Club USD,AKC-USD,2022-05-20,0.3870869874954223,0.3926639854907989,0.3640390038490295,0.3642559945583343,0.3642559945583343,48070
Alpha Kongs Club USD,AKC-USD,2022-05-21,0.3642629981040954,0.3651019930839538,0.3447279930114746,0.3487569987773895,0.3487569987773895,36612
Alpha Kongs Club USD,AKC-USD,2022-05-22,0.3487569987773895,0.3507489860057831,0.338930994272232,0.3433130085468292,0.3433130085468292,48764
Alpha Kongs Club USD,AKC-USD,2022-05-23,0.3433130085468292,0.3448309898376465,0.3034879863262176,0.3034879863262176,0.3034879863262176,43142
Alpha Kongs Club USD,AKC-USD,2022-05-24,0.3034870028495788,0.3067179918289184,0.2847220003604889,0.2924129962921142,0.2924129962921142,35572
Alpha Kongs Club USD,AKC-USD,2022-05-25,0.2924129962921142,0.2953859865665436,0.2807700037956238,0.2867029905319214,0.2867029905319214,36606
Alpha Kongs Club USD,AKC-USD,2022-05-26,0.2867020070552826,0.2887220084667206,0.2492440044879913,0.2523050010204315,0.2523050010204315,25698
Alpha Kongs Club USD,AKC-USD,2022-05-27,0.2523039877414703,0.2523039877414703,0.2308740019798278,0.2315679937601089,0.2315679937601089,28540
Alpha Kongs Club USD,AKC-USD,2022-05-28,0.2347840070724487,0.2356629967689514,0.217397004365921,0.2181839942932129,0.2181839942932129,33752
Alpha Kongs Club USD,AKC-USD,2022-05-29,0.2181829959154129,0.2181829959154129,0.2102240025997162,0.2115850001573562,0.2115850001573562,23502
Alpha Kongs Club USD,AKC-USD,2022-05-30,0.2115850001573562,0.2380560040473938,0.2108339965343475,0.2356739938259124,0.2356739938259124,45102
Alpha Kongs Club USD,AKC-USD,2022-05-31,0.2356750071048736,0.2478320002555847,0.2344609946012497,0.2397889941930771,0.2397889941930771,38906
Alpha Kongs Club USD,AKC-USD,2022-06-01,0.2397889941930771,0.2430880069732666,0.2181349992752075,0.2371309995651245,0.2371309995651245,41094
Alpha Kongs Club USD,AKC-USD,2022-06-02,0.2371270060539245,0.2371270060539245,0.225844994187355,0.2272419929504394,0.2272419929504394,29767
Alpha Kongs Club USD,AKC-USD,2022-06-03,0.2272419929504394,0.2272650003433227,0.2053900063037872,0.2112219929695129,0.2112219929695129,29133
